Order ID,Order Date,Ship Date,Customer_ID,Product_ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Sales Channel,Order Priority,Days_To_Ship
213035047,09-06-14,22-07-14,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Meat,659,421.89,364.69,278025.51,240330.71,37694.8,Online,C,43
768044173,13-11-12,09-12-12,CUST-Australia and Oceania-East Timor,PROD-Household,193,668.27,502.54,128976.11,96990.22,31985.89,Online,C,26
856752336,23-01-17,14-02-17,CUST-Sub-Saharan Africa-Comoros,PROD-Meat,910,421.89,364.69,383919.9,331867.9,52052,Online,M,22
757333362,18-11-14,28-11-14,CUST-Europe-Russia,PROD-Cosmetics,626,437.2,263.33,273687.2,164844.58,108842.62,Online,H,10
368273580,26-05-10,26-06-10,CUST-Europe-Germany,PROD-Clothes,9191,109.28,35.84,1004392.48,329405.44,674987.04,Offline,H,31
558371818,14-07-12,30-07-12,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Fruits,3484,9.33,6.92,32505.72,24109.28,8396.44,Offline,L,16
916739404,17-02-16,24-02-16,CUST-Central America and the Caribbean-Dominica,PROD-Household,2416,668.27,502.54,1614540.32,1214136.64,400403.68,Offline,C,7
202800166,22-04-13,31-05-13,CUST-Middle East and North Africa-Jordan,PROD-Snacks,1931,152.58,97.44,294631.98,188156.64,106475.34,Offline,M,39
396290433,24-05-12,27-05-12,CUST-Europe-Norway,PROD-Meat,10000,421.89,364.69,4218900,3646900,572000,Offline,H,3
847259032,07-06-11,12-07-11,CUST-Europe-Russia,PROD-Vegetables,1630,154.06,90.93,251117.8,148215.9,102901.9,Online,C,35
526067292,03-02-17,06-03-17,CUST-Middle East and North Africa-Turkey,PROD-Baby Food,3857,255.28,159.42,984614.96,614882.94,369732.02,Offline,C,31
273389041,11-08-10,05-09-10,CUST-Middle East and North Africa-Israel,PROD-Cereal,747,205.7,117.11,153657.9,87481.17,66176.73,Online,M,25
550210607,23-02-12,10-03-12,CUST-North America-Mexico,PROD-Beverages,8400,47.45,31.79,398580,267036,131544,Offline,H,16
987830817,05-06-16,17-07-16,CUST-Asia-Bangladesh,PROD-Cereal,9945,205.7,117.11,2045686.5,1164658.95,881027.55,Offline,L,42
837861001,01-09-11,21-10-11,CUST-Asia-Tajikistan,PROD-Household,544,668.27,502.54,363538.88,273381.76,90157.12,Offline,M,50
322224986,26-08-13,23-09-13,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Cereal,2389,205.7,117.11,491417.3,279775.79,211641.51,Online,C,28
183159101,06-07-16,04-08-16,CUST-Asia-Indonesia,PROD-Office Supplies,9703,651.21,524.96,6318690.63,5093686.88,1225003.75,Offline,C,29
333212172,30-08-11,12-10-11,CUST-Sub-Saharan Africa-Zambia,PROD-Clothes,3741,109.28,35.84,408816.48,134077.44,274739.04,Online,C,43
305245530,16-04-14,07-05-14,CUST-Central America and the Caribbean-Dominican Republic,PROD-Beverages,7790,47.45,31.79,369635.5,247644.1,121991.4,Online,C,21
602433001,25-02-14,01-03-14,CUST-Central America and the Caribbean-Grenada,PROD-Cosmetics,2167,437.2,263.33,947412.4,570636.11,376776.29,Offline,L,4
448260915,19-03-17,08-05-17,CUST-Europe-Estonia,PROD-Baby Food,9221,255.28,159.42,2353936.88,1470011.82,883925.06,Offline,L,50
936528098,28-07-11,13-09-11,CUST-Central America and the Caribbean-Grenada,PROD-Office Supplies,8331,651.21,524.96,5425230.51,4373441.76,1051788.75,Offline,C,47
981345880,04-09-16,07-09-16,CUST-Asia-Maldives,PROD-Baby Food,908,255.28,159.42,231794.24,144753.36,87040.88,Online,H,3
467138087,27-05-11,09-06-11,CUST-Sub-Saharan Africa-Nigeria,PROD-Office Supplies,5396,651.21,524.96,3513929.16,2832684.16,681245,Online,H,13
698641049,16-07-13,19-08-13,CUST-Sub-Saharan Africa-Senegal,PROD-Baby Food,2267,255.28,159.42,578719.76,361405.14,217314.62,Online,H,34
350903594,13-06-15,24-06-15,CUST-Europe-Slovakia,PROD-Meat,9026,421.89,364.69,3807979.14,3291691.94,516287.2,Offline,H,11
419287049,20-07-10,25-07-10,CUST-Australia and Oceania-Solomon Islands,PROD-Baby Food,5210,255.28,159.42,1330008.8,830578.2,499430.6,Online,L,5
169465243,05-04-12,16-04-12,CUST-Australia and Oceania-Samoa ,PROD-Cereal,7386,205.7,117.11,1519300.2,864974.46,654325.74,Offline,H,11
287424504,08-05-12,19-06-12,CUST-Australia and Oceania-Vanuatu,PROD-Household,4153,668.27,502.54,2775325.31,2087048.62,688276.69,Offline,C,42
629463660,03-01-15,17-02-15,CUST-Australia and Oceania-Papua New Guinea,PROD-Cereal,1140,205.7,117.11,234498,133505.4,100992.6,Online,H,45
672194039,03-05-10,05-06-10,CUST-Sub-Saharan Africa-Chad,PROD-Fruits,6009,9.33,6.92,56063.97,41582.28,14481.69,Online,C,33
862539470,09-01-16,16-01-16,CUST-Europe-Lithuania,PROD-Vegetables,3451,154.06,90.93,531661.06,313799.43,217861.63,Offline,C,7
367736279,09-12-12,08-01-13,CUST-Middle East and North Africa-Bahrain,PROD-Cereal,192,205.7,117.11,39494.4,22485.12,17009.28,Online,M,30
225333297,10-02-17,14-02-17,CUST-Europe-Poland,PROD-Office Supplies,9985,651.21,524.96,6502331.85,5241725.6,1260606.25,Offline,C,4
193191850,02-05-15,17-06-15,CUST-Sub-Saharan Africa-Benin,PROD-Baby Food,8616,255.28,159.42,2199492.48,1373562.72,825929.76,Offline,M,46
999485766,26-05-14,02-06-14,CUST-North America-United States of America,PROD-Personal Care,8904,81.73,56.67,727723.92,504589.68,223134.24,Offline,M,7
292701375,05-08-14,11-08-14,CUST-Sub-Saharan Africa-Ghana,PROD-Personal Care,5696,81.73,56.67,465534.08,322792.32,142741.76,Offline,H,6
291637504,24-06-13,12-08-13,CUST-Europe-Georgia,PROD-Clothes,873,109.28,35.84,95401.44,31288.32,64113.12,Offline,H,49
135405480,03-04-17,04-04-17,CUST-Middle East and North Africa-United Arab Emirates,PROD-Vegetables,8346,154.06,90.93,1285784.76,758901.78,526882.98,Offline,L,1
833429133,05-04-14,26-04-14,CUST-Sub-Saharan Africa-Malawi,PROD-Snacks,9056,152.58,97.44,1381764.48,882416.64,499347.84,Online,M,21
315444791,09-08-16,08-09-16,CUST-Middle East and North Africa-Lebanon,PROD-Office Supplies,5978,651.21,524.96,3892933.38,3138210.88,754722.5,Online,C,30
181501281,21-12-10,24-01-11,CUST-Asia-Malaysia,PROD-Vegetables,9117,154.06,90.93,1404565.02,829008.81,575556.21,Offline,H,34
751959931,24-05-15,30-05-15,CUST-Sub-Saharan Africa-Togo,PROD-Personal Care,509,81.73,56.67,41600.57,28845.03,12755.54,Online,M,6
617494571,21-11-14,27-11-14,CUST-Central America and the Caribbean-Cuba,PROD-Office Supplies,9220,651.21,524.96,6004156.2,4840131.2,1164025,Offline,H,6
689091527,10-09-10,16-09-10,CUST-Sub-Saharan Africa-Tanzania,PROD-Household,6351,668.27,502.54,4244182.77,3191631.54,1052551.23,Offline,L,6
148049628,15-06-16,04-07-16,CUST-Asia-Bhutan,PROD-Fruits,30,9.33,6.92,279.9,207.6,72.3,Offline,C,19
495980203,10-08-16,29-08-16,CUST-Australia and Oceania-Tonga,PROD-Baby Food,419,255.28,159.42,106962.32,66796.98,40165.34,Offline,C,19
604807078,01-08-15,20-08-15,CUST-Europe-Andorra,PROD-Personal Care,4709,81.73,56.67,384866.57,266859.03,118007.54,Online,L,19
766766583,15-04-11,31-05-11,CUST-Middle East and North Africa-Qatar,PROD-Household,2126,668.27,502.54,1420742.02,1068400.04,352341.98,Offline,L,46
444407546,26-01-14,07-02-14,CUST-Central America and the Caribbean-Costa Rica,PROD-Snacks,8923,152.58,97.44,1361471.34,869457.12,492014.22,Online,M,12
520591294,15-08-12,03-10-12,CUST-Australia and Oceania-East Timor,PROD-Personal Care,3388,81.73,56.67,276901.24,191997.96,84903.28,Online,C,49
148491656,16-08-15,04-09-15,CUST-Europe-Bulgaria,PROD-Office Supplies,836,651.21,524.96,544411.56,438866.56,105545,Online,C,19
801594960,09-02-10,12-02-10,CUST-Central America and the Caribbean-Nicaragua,PROD-Personal Care,8617,81.73,56.67,704267.41,488325.39,215942.02,Offline,L,3
423700034,07-09-10,27-09-10,CUST-Middle East and North Africa-Iran,PROD-Vegetables,1111,154.06,90.93,171160.66,101023.23,70137.43,Offline,L,20
178918206,16-04-10,16-04-10,CUST-Asia-Turkmenistan,PROD-Snacks,4728,152.58,97.44,721398.24,460696.32,260701.92,Offline,M,0
401673305,22-04-14,04-05-14,CUST-Asia-Mongolia,PROD-Fruits,2912,9.33,6.92,27168.96,20151.04,7017.92,Online,C,12
146701657,08-01-14,17-02-14,CUST-Europe-Slovenia,PROD-Personal Care,1135,81.73,56.67,92763.55,64320.45,28443.1,Online,C,40
339052093,25-02-13,27-02-13,CUST-Middle East and North Africa-Oman,PROD-Snacks,1904,152.58,97.44,290512.32,185525.76,104986.56,Offline,C,2
624085938,25-06-16,29-07-16,CUST-Asia-Bhutan,PROD-Clothes,9753,109.28,35.84,1065807.84,349547.52,716260.32,Online,C,34
717477023,03-12-10,11-12-10,CUST-Asia-Bangladesh,PROD-Vegetables,6250,154.06,90.93,962875,568312.5,394562.5,Online,C,8
855211675,28-09-14,08-10-14,CUST-Middle East and North Africa-Qatar,PROD-Baby Food,4994,255.28,159.42,1274868.32,796143.48,478724.84,Offline,M,10
443588721,14-03-13,28-03-13,CUST-Asia-Sri Lanka,PROD-Household,6615,668.27,502.54,4420606.05,3324302.1,1096303.95,Online,C,14
309219491,04-05-15,11-05-15,CUST-Australia and Oceania-Nauru,PROD-Household,3774,668.27,502.54,2522050.98,1896585.96,625465.02,Offline,C,7
449027812,30-04-12,14-05-12,CUST-Europe-Romania,PROD-Clothes,6163,109.28,35.84,673492.64,220881.92,452610.72,Offline,L,14
480250012,23-07-11,17-08-11,CUST-Middle East and North Africa-Somalia,PROD-Baby Food,5506,255.28,159.42,1405571.68,877766.52,527805.16,Offline,H,25
990434920,11-02-10,26-02-10,CUST-Middle East and North Africa-Turkey,PROD-Baby Food,557,255.28,159.42,142190.96,88796.94,53394.02,Online,L,15
387443864,21-09-13,18-10-13,CUST-Europe-Italy,PROD-Snacks,2104,152.58,97.44,321028.32,205013.76,116014.56,Online,C,27
749450671,01-04-10,09-05-10,CUST-Sub-Saharan Africa-Tanzania,PROD-Clothes,7963,109.28,35.84,870196.64,285393.92,584802.72,Offline,M,38
174941670,03-05-11,12-06-11,CUST-Australia and Oceania-Kiribati,PROD-Snacks,7983,152.58,97.44,1218046.14,777863.52,440182.62,Online,M,40
432715690,03-10-10,16-10-10,CUST-Asia-Kyrgyzstan,PROD-Cereal,9043,205.7,117.11,1860145.1,1059025.73,801119.37,Online,M,13
211884057,05-12-10,06-12-10,CUST-Sub-Saharan Africa-Central African Republic,PROD-Vegetables,56,154.06,90.93,8627.36,5092.08,3535.28,Offline,L,1
971870601,18-07-11,24-08-11,CUST-Sub-Saharan Africa-Burundi,PROD-Household,6963,668.27,502.54,4653164.01,3499186.02,1153977.99,Online,C,37
192411649,12-05-13,25-05-13,CUST-Sub-Saharan Africa-Democratic Republic of the Congo,PROD-Personal Care,7738,81.73,56.67,632426.74,438512.46,193914.28,Online,L,13
823556029,02-06-14,17-06-14,CUST-Australia and Oceania-Fiji,PROD-Cereal,7385,205.7,117.11,1519094.5,864857.35,654237.15,Online,H,15
935665071,24-10-13,02-12-13,CUST-Europe-Bulgaria,PROD-Meat,2942,421.89,364.69,1241200.38,1072917.98,168282.4,Online,H,39
469412600,03-07-15,22-07-15,CUST-Middle East and North Africa-Somalia,PROD-Personal Care,8475,81.73,56.67,692661.75,480278.25,212383.5,Offline,L,19
785784947,05-12-16,08-12-16,CUST-Asia-Bhutan,PROD-Household,83,668.27,502.54,55466.41,41710.82,13755.59,Offline,M,3
616080939,25-10-12,24-11-12,CUST-Europe-Andorra,PROD-Fruits,895,9.33,6.92,8350.35,6193.4,2156.95,Online,C,30
111911904,05-02-14,24-03-14,CUST-Central America and the Caribbean-Honduras,PROD-Meat,6074,421.89,364.69,2562559.86,2215127.06,347432.8,Online,L,47
395201671,03-11-13,16-12-13,CUST-Australia and Oceania-Samoa ,PROD-Snacks,7811,152.58,97.44,1191802.38,761103.84,430698.54,Offline,H,43
408186566,02-10-13,20-10-13,CUST-Middle East and North Africa-Jordan,PROD-Cosmetics,331,437.2,263.33,144713.2,87162.23,57550.97,Online,M,18
963415420,23-10-12,06-11-12,CUST-Europe-Sweden,PROD-Snacks,4887,152.58,97.44,745658.46,476189.28,269469.18,Offline,L,14
693749558,26-01-11,28-02-11,CUST-Asia-India,PROD-Personal Care,4766,81.73,56.67,389525.18,270089.22,119435.96,Online,C,33
102362811,04-06-13,19-06-13,CUST-Europe-Austria,PROD-Personal Care,285,81.73,56.67,23293.05,16150.95,7142.1,Online,C,15
212741506,12-09-10,27-09-10,CUST-Sub-Saharan Africa-Burundi,PROD-Office Supplies,3794,651.21,524.96,2470690.74,1991698.24,478992.5,Online,C,15
318684470,12-09-13,08-10-13,CUST-Asia-Brunei,PROD-Baby Food,4671,255.28,159.42,1192412.88,744650.82,447762.06,Online,M,26
234303033,06-08-11,10-08-11,CUST-Australia and Oceania-New Zealand,PROD-Baby Food,4329,255.28,159.42,1105107.12,690129.18,414977.94,Online,H,4
744021022,18-07-13,31-08-13,CUST-Central America and the Caribbean-El Salvador,PROD-Baby Food,1209,255.28,159.42,308633.52,192738.78,115894.74,Offline,M,44
452574765,16-08-14,17-08-14,CUST-Sub-Saharan Africa-Tanzania,PROD-Meat,5785,421.89,364.69,2440633.65,2109731.65,330902,Offline,C,1
735013091,06-10-14,30-10-14,CUST-Middle East and North Africa-Morocco,PROD-Baby Food,5562,255.28,159.42,1419867.36,886694.04,533173.32,Online,M,24
786697328,17-12-14,06-01-15,CUST-Sub-Saharan Africa-Malawi,PROD-Snacks,76,152.58,97.44,11596.08,7405.44,4190.64,Offline,M,20
773301303,27-06-13,04-08-13,CUST-Europe-Belarus,PROD-Vegetables,5895,154.06,90.93,908183.7,536032.35,372151.35,Offline,M,38
480811345,02-04-17,08-05-17,CUST-Middle East and North Africa-Pakistan,PROD-Household,1617,668.27,502.54,1080592.59,812607.18,267985.41,Offline,M,36
665526282,20-04-15,05-05-15,CUST-Europe-Ukraine,PROD-Cereal,2871,205.7,117.11,590564.7,336222.81,254341.89,Online,H,15
804057443,19-11-12,27-12-12,CUST-Australia and Oceania-Papua New Guinea,PROD-Office Supplies,7320,651.21,524.96,4766857.2,3842707.2,924150,Offline,M,38
443328654,17-07-12,20-07-12,CUST-Sub-Saharan Africa-Madagascar,PROD-Beverages,9655,47.45,31.79,458129.75,306932.45,151197.3,Online,H,3
550576245,18-04-10,14-05-10,CUST-Asia-Mongolia,PROD-Fruits,6601,9.33,6.92,61587.33,45678.92,15908.41,Online,M,26
363349044,05-08-14,13-08-14,CUST-Europe-Croatia,PROD-Vegetables,1911,154.06,90.93,294408.66,173767.23,120641.43,Offline,M,8
539508378,26-03-12,10-04-12,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Beverages,1373,47.45,31.79,65148.85,43647.67,21501.18,Offline,L,15
907228076,02-01-10,21-02-10,CUST-Europe-Sweden,PROD-Clothes,7803,109.28,35.84,852711.84,279659.52,573052.32,Online,H,50
914994466,08-10-15,07-11-15,CUST-Sub-Saharan Africa-South Sudan,PROD-Vegetables,6050,154.06,90.93,932063,550126.5,381936.5,Offline,C,30
981606376,09-12-11,19-12-11,CUST-Asia-India,PROD-Cosmetics,7995,437.2,263.33,3495414,2105323.35,1390090.65,Offline,L,10
246175134,16-04-12,25-04-12,CUST-Sub-Saharan Africa-Uganda,PROD-Household,7547,668.27,502.54,5043433.69,3792669.38,1250764.31,Offline,C,9
618124568,24-09-12,28-10-12,CUST-Sub-Saharan Africa-Mozambique,PROD-Fruits,5651,9.33,6.92,52723.83,39104.92,13618.91,Offline,M,34
927191007,27-03-10,31-03-10,CUST-Asia-Bhutan,PROD-Cosmetics,5278,437.2,263.33,2307541.6,1389855.74,917685.86,Offline,C,4
973423278,12-03-14,10-04-14,CUST-Asia-Kyrgyzstan,PROD-Household,6434,668.27,502.54,4299649.18,3233342.36,1066306.82,Offline,H,29
177182710,08-05-12,06-06-12,CUST-Europe-Serbia,PROD-Clothes,1156,109.28,35.84,126327.68,41431.04,84896.64,Offline,M,29
729143130,12-06-12,26-06-12,CUST-Middle East and North Africa-Bahrain,PROD-Personal Care,8510,81.73,56.67,695522.3,482261.7,213260.6,Online,C,14
840290868,17-09-15,25-09-15,CUST-Sub-Saharan Africa-Swaziland,PROD-Baby Food,9596,255.28,159.42,2449666.88,1529794.32,919872.56,Offline,M,8
591924750,29-01-13,20-02-13,CUST-Sub-Saharan Africa-Mauritania,PROD-Cereal,2542,205.7,117.11,522889.4,297693.62,225195.78,Online,C,22
585656106,15-09-11,16-10-11,CUST-Asia-Brunei,PROD-Office Supplies,7511,651.21,524.96,4891238.31,3942974.56,948263.75,Online,L,31
593408763,03-01-16,20-02-16,CUST-Australia and Oceania-Fiji,PROD-Beverages,1695,47.45,31.79,80427.75,53884.05,26543.7,Online,L,48
907419049,02-05-16,20-06-16,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Cereal,4316,205.7,117.11,887801.2,505446.76,382354.44,Offline,L,49
990235793,17-06-15,04-08-15,CUST-Sub-Saharan Africa-Central African Republic,PROD-Personal Care,1631,81.73,56.67,133301.63,92428.77,40872.86,Offline,L,48
824720323,18-03-17,11-04-17,CUST-Sub-Saharan Africa-Togo,PROD-Snacks,1925,152.58,97.44,293716.5,187572,106144.5,Online,M,24
464046466,18-02-15,02-04-15,CUST-North America-Canada,PROD-Office Supplies,516,651.21,524.96,336024.36,270879.36,65145,Online,L,43
481700551,27-05-11,30-06-11,CUST-Europe-Sweden,PROD-Meat,4752,421.89,364.69,2004821.28,1733006.88,271814.4,Online,L,34
621481406,17-01-13,31-01-13,CUST-Asia-Taiwan,PROD-Meat,9014,421.89,364.69,3802916.46,3287315.66,515600.8,Online,C,14
247500360,06-01-13,21-01-13,CUST-North America-Mexico,PROD-Office Supplies,9711,651.21,524.96,6323900.31,5097886.56,1226013.75,Online,H,15
594181239,07-09-16,14-09-16,CUST-Europe-Hungary,PROD-Meat,288,421.89,364.69,121504.32,105030.72,16473.6,Offline,C,7
716260373,06-05-15,27-05-15,CUST-Asia-Kyrgyzstan,PROD-Household,6216,668.27,502.54,4153966.32,3123788.64,1030177.68,Online,M,21
638786590,15-09-12,14-10-12,CUST-Europe-Russia,PROD-Baby Food,2,255.28,159.42,510.56,318.84,191.72,Offline,L,29
907121217,23-07-13,05-08-13,CUST-Europe-Germany,PROD-Cosmetics,6181,437.2,263.33,2702333.2,1627642.73,1074690.47,Offline,H,13
336938083,20-05-12,08-07-12,CUST-Sub-Saharan Africa-Senegal,PROD-Cosmetics,6321,437.2,263.33,2763541.2,1664508.93,1099032.27,Offline,L,49
964223515,21-04-12,10-05-12,CUST-Australia and Oceania-Tonga,PROD-Household,4020,668.27,502.54,2686445.4,2020210.8,666234.6,Offline,L,19
395276343,24-09-13,12-11-13,CUST-Middle East and North Africa-Iraq,PROD-Fruits,9909,9.33,6.92,92450.97,68570.28,23880.69,Online,L,49
356707894,21-07-10,16-08-10,CUST-Sub-Saharan Africa-Ethiopia,PROD-Office Supplies,6648,651.21,524.96,4329244.08,3489934.08,839310,Offline,M,26
845441997,29-08-16,23-09-16,CUST-Europe-Italy,PROD-Snacks,3929,152.58,97.44,599486.82,382841.76,216645.06,Offline,L,25
578714978,22-09-16,27-10-16,CUST-Sub-Saharan Africa-Cape Verde,PROD-Household,3477,668.27,502.54,2323574.79,1747331.58,576243.21,Offline,L,35
144075667,29-05-15,01-07-15,CUST-Central America and the Caribbean-Saint Lucia,PROD-Meat,4047,421.89,364.69,1707388.83,1475900.43,231488.4,Offline,C,33
649385392,10-11-10,20-11-10,CUST-Asia-Tajikistan,PROD-Vegetables,6423,154.06,90.93,989527.38,584043.39,405483.99,Online,C,10
572817981,30-08-13,13-10-13,CUST-Europe-Ireland,PROD-Personal Care,8425,81.73,56.67,688575.25,477444.75,211130.5,Online,C,44
712859761,29-09-12,26-10-12,CUST-Central America and the Caribbean-Cuba,PROD-Cereal,9900,205.7,117.11,2036430,1159389,877041,Online,L,27
138309562,09-01-17,17-02-17,CUST-Middle East and North Africa-Yemen,PROD-Baby Food,7728,255.28,159.42,1972803.84,1231997.76,740806.08,Online,L,39
238278710,09-10-13,02-11-13,CUST-Sub-Saharan Africa-South Sudan,PROD-Fruits,820,9.33,6.92,7650.6,5674.4,1976.2,Online,L,24
672191035,03-04-10,16-04-10,CUST-Middle East and North Africa-Saudi Arabia,PROD-Household,5120,668.27,502.54,3421542.4,2573004.8,848537.6,Online,C,13
719782865,20-10-14,22-10-14,CUST-Asia-South Korea,PROD-Baby Food,8600,255.28,159.42,2195408,1371012,824396,Online,M,2
631103026,21-04-10,15-05-10,CUST-Europe-Poland,PROD-Baby Food,6265,255.28,159.42,1599329.2,998766.3,600562.9,Online,C,24
276512849,03-01-11,28-01-11,CUST-Europe-Malta,PROD-Fruits,5152,9.33,6.92,48068.16,35651.84,12416.32,Online,L,25
496686160,18-04-13,29-05-13,CUST-Europe-Germany,PROD-Vegetables,9327,154.06,90.93,1436917.62,848104.11,588813.51,Offline,H,41
852609288,11-08-14,30-08-14,CUST-North America-Canada,PROD-Personal Care,4890,81.73,56.67,399659.7,277116.3,122543.4,Offline,C,19
975581061,01-04-17,18-05-17,CUST-Central America and the Caribbean-Honduras,PROD-Personal Care,4970,81.73,56.67,406198.1,281649.9,124548.2,Offline,M,47
117212808,31-12-16,22-01-17,CUST-Middle East and North Africa-Iran,PROD-Personal Care,4729,81.73,56.67,386501.17,267992.43,118508.74,Offline,H,22
299428355,04-07-14,08-08-14,CUST-Middle East and North Africa-Azerbaijan,PROD-Clothes,6359,109.28,35.84,694911.52,227906.56,467004.96,Online,C,35
464464032,19-06-11,25-07-11,CUST-Europe-Lithuania,PROD-Cosmetics,4083,437.2,263.33,1785087.6,1075176.39,709911.21,Online,M,36
524868667,09-06-14,23-06-14,CUST-Middle East and North Africa-Azerbaijan,PROD-Cosmetics,9157,437.2,263.33,4003440.4,2411312.81,1592127.59,Offline,L,14
913503587,24-11-15,16-12-15,CUST-North America-Canada,PROD-Office Supplies,4866,651.21,524.96,3168787.86,2554455.36,614332.5,Offline,H,22
333542621,04-03-13,06-03-13,CUST-Asia-Japan,PROD-Cosmetics,1528,437.2,263.33,668041.6,402368.24,265673.36,Offline,H,2
708472096,23-03-12,01-04-12,CUST-Asia-Nepal,PROD-Beverages,1492,47.45,31.79,70795.4,47430.68,23364.72,Offline,L,9
432090842,19-04-16,23-05-16,CUST-Europe-Serbia,PROD-Clothes,4137,109.28,35.84,452091.36,148270.08,303821.28,Offline,M,34
218510186,23-07-14,26-08-14,CUST-Sub-Saharan Africa-Togo,PROD-Cosmetics,875,437.2,263.33,382550,230413.75,152136.25,Offline,M,34
852153956,28-02-16,01-03-16,CUST-Europe-Luxembourg,PROD-Clothes,147,109.28,35.84,16064.16,5268.48,10795.68,Online,H,2
937758481,07-03-16,24-04-16,CUST-Australia and Oceania-Vanuatu,PROD-Cereal,2428,205.7,117.11,499439.6,284343.08,215096.52,Offline,C,48
950372588,22-07-14,06-08-14,CUST-Asia-Bangladesh,PROD-Clothes,5223,109.28,35.84,570769.44,187192.32,383577.12,Offline,L,15
985357606,10-04-12,24-04-12,CUST-Sub-Saharan Africa-Burundi,PROD-Snacks,8067,152.58,97.44,1230862.86,786048.48,444814.38,Offline,H,14
308387362,09-03-15,20-04-15,CUST-Sub-Saharan Africa-Burkina Faso,PROD-Snacks,7528,152.58,97.44,1148622.24,733528.32,415093.92,Online,L,42
505448186,19-01-15,27-01-15,CUST-Europe-Ukraine,PROD-Beverages,2205,47.45,31.79,104627.25,70096.95,34530.3,Offline,H,8
532838904,25-01-16,08-02-16,CUST-Asia-Taiwan,PROD-Fruits,7728,9.33,6.92,72102.24,53477.76,18624.48,Offline,L,14
767170846,28-11-15,18-12-15,CUST-Europe-Belarus,PROD-Clothes,1756,109.28,35.84,191895.68,62935.04,128960.64,Offline,M,20
755367839,09-02-17,09-03-17,CUST-Middle East and North Africa-Syria,PROD-Personal Care,8984,81.73,56.67,734262.32,509123.28,225139.04,Offline,L,28
564666211,13-09-15,13-09-15,CUST-Asia-Laos,PROD-Meat,6135,421.89,364.69,2588295.15,2237373.15,350922,Online,M,0
332614791,20-07-12,29-08-12,CUST-Middle East and North Africa-Somalia,PROD-Meat,6963,421.89,364.69,2937620.07,2539336.47,398283.6,Online,H,40
717074906,06-03-17,18-03-17,CUST-Asia-Turkmenistan,PROD-Cereal,7255,205.7,117.11,1492353.5,849633.05,642720.45,Online,H,12
646220386,27-08-13,16-09-13,CUST-Europe-United Kingdom,PROD-Cosmetics,9827,437.2,263.33,4296364.4,2587743.91,1708620.49,Offline,M,20
468537557,31-05-17,01-07-17,CUST-Asia-North Korea,PROD-Cosmetics,9530,437.2,263.33,4166516,2509534.9,1656981.1,Online,C,31
602825248,14-11-10,03-01-11,CUST-Sub-Saharan Africa-Guinea,PROD-Household,8242,668.27,502.54,5507881.34,4141934.68,1365946.66,Offline,M,50
188194787,17-05-15,02-07-15,CUST-Central America and the Caribbean-Haiti,PROD-Cereal,9874,205.7,117.11,2031081.8,1156344.14,874737.66,Online,L,46
234070003,06-09-11,30-09-11,CUST-Sub-Saharan Africa-Zambia,PROD-Snacks,5370,152.58,97.44,819354.6,523252.8,296101.8,Online,C,24
470187222,30-11-11,07-12-11,CUST-Sub-Saharan Africa-South Africa,PROD-Cereal,7703,205.7,117.11,1584507.1,902098.33,682408.77,Offline,H,7
696595275,26-04-10,27-04-10,CUST-Asia-Taiwan,PROD-Cosmetics,6877,437.2,263.33,3006624.4,1810920.41,1195703.99,Online,M,1
333655488,10-05-17,08-06-17,CUST-Asia-Turkmenistan,PROD-Baby Food,4928,255.28,159.42,1258019.84,785621.76,472398.08,Offline,M,29
672041690,23-06-10,23-06-10,CUST-Sub-Saharan Africa-Mauritania,PROD-Snacks,925,152.58,97.44,141136.5,90132,51004.5,Online,H,0
822740209,18-08-13,25-09-13,CUST-Australia and Oceania-Marshall Islands,PROD-Meat,5966,421.89,364.69,2516995.74,2175740.54,341255.2,Online,L,38
867049872,06-03-10,08-03-10,CUST-Sub-Saharan Africa-Burundi,PROD-Baby Food,8180,255.28,159.42,2088190.4,1304055.6,784134.8,Online,C,2
506582009,05-11-14,26-11-14,CUST-Asia-Singapore,PROD-Baby Food,7729,255.28,159.42,1973059.12,1232157.18,740901.94,Offline,H,21
413260447,27-11-16,01-12-16,CUST-Central America and the Caribbean-Saint Vincent and the Grenadines,PROD-Vegetables,1805,154.06,90.93,278078.3,164128.65,113949.65,Offline,H,4
879321515,14-04-14,14-05-14,CUST-Sub-Saharan Africa-Benin,PROD-Household,9632,668.27,502.54,6436776.64,4840465.28,1596311.36,Offline,H,30
467314040,27-04-17,08-05-17,CUST-Sub-Saharan Africa-Sudan,PROD-Meat,7464,421.89,364.69,3148986.96,2722046.16,426940.8,Online,M,11
960099351,13-09-14,11-10-14,CUST-Australia and Oceania-Fiji,PROD-Vegetables,3588,154.06,90.93,552767.28,326256.84,226510.44,Online,H,28
610851275,12-02-15,29-03-15,CUST-Sub-Saharan Africa-Mauritania,PROD-Household,3322,668.27,502.54,2219992.94,1669437.88,550555.06,Offline,L,45
893056142,02-03-13,13-04-13,CUST-Europe-Netherlands,PROD-Household,4013,668.27,502.54,2681767.51,2016693.02,665074.49,Offline,H,42
